1-Name;2-Manufacturer;3-Camera Model;4-Year;5-Camera Type;6-F-number;7-ISO;8-Aperture;9-Exposure;10-MegaPixels;11-RAWsize;12-Focallength;13-Focallength Eq. 35Mm;14-cropFactor;15-Sensor size;16-Sensor Size (mm);17-pixel pitch (um);18-Pixel Density (MP/cm2);19-Sensor Model;20-Demosaicing algorithm;21-USM / DEN order;22-Sharpenning;23-Denoising;24-Resizing;25-ImageSize;26-JPEG Compression
50300.NEF;Nikon;D610;2013;DSLR;11;100;11;1/400;24.5;6080x4028;52.0;52;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;AMaZE;0;USM ON,0.86,203.00;DENOISE ON,71.00,12.00;RESIZE CROP_ONLY,NONE,0.00000;512x512;100
50400.NEF;Nikon;D610;2013;DSLR;11;100;11;1/200;24.5;6080x4028;65.0;65;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;IGV;1;USM ON,1.33,306.00;DENOISE ON,75.00,34.00;RESIZE ON_WITH_CROP,BILINEAR,1.19966;1024x720;90
50500.NEF;Nikon;D610;2013;DSLR;11;100;11;1/500;24.5;6080x4028;30.0;30;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;IGV;1;USM ON,1.85,267.00;DENOISE ON,31.00,49.00;RESIZE ON_WITH_CROP,LANCZOS,1.02549;1024x640;96
50600.NEF;Nikon;D610;2013;DSLR;11;100;11;1/125;24.5;6080x4028;62.0;62;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;AMaZE;0;USM OFF,0.00,0.00;DENOISE ON,91.00,33.00;RESIZE ON_WITH_CROP,LANCZOS,0.26790;512x640;75
50700.NEF;Nikon;D610;2013;DSLR;11;100;11;1/320;24.5;6080x4028;24.0;24;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;DCB2;1;USM ON,2.64,165.00;DENOISE ON,19.00,50.00;RESIZE ON_WITH_CROP,BICUBIC,1.09101;720x720;90
50800.NEF;Nikon;D610;2013;DSLR;11;100;11;1/60;24.5;6080x4028;18.0;18;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BILINEAR,1.14684;720x640;80
50900.NEF;Nikon;D610;2013;DSLR;11;100;11;1/100;24.5;6080x4028;24.0;24;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;AMaZE;0;USM ON,0.52,142.00;DENOISE ON,59.00,33.00;RESIZE ON_ALONE,BILINEAR,0.17910;720x512;100
51000.NEF;Nikon;D610;2013;DSLR;4.5;1600;4.5;1/160;24.5;6080x4028;85.0;85;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;DCB2;1;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;720x720;80
51100.NEF;Nikon;D610;2013;DSLR;3.5;180;3.5;1/200;24.5;6080x4028;85.0;85;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;DCB2;1;USM ON,0.40,290.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,0.21362;640x1024;70
51200.NEF;Nikon;D610;2013;DSLR;4.5;100;4.5;1/500;24.5;6080x4028;85.0;85;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;DCB2;1;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;512x720;90
51300.NEF;Nikon;D610;2013;DSLR;3.2;3200;3.2;1/60;24.5;6080x4028;50.0;50;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;DCB2;0;USM OFF,0.00,0.00;DENOISE ON,30.00,37.00;RESIZE ON_WITH_CROP,NEAREST,1.16396;720x512;99
51400.NEF;Nikon;D610;2013;DSLR;11;100;11;1/200;24.5;6080x4028;24.0;24;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;Fast;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;1024x512;70
51500.NEF;Nikon;D610;2013;DSLR;11;100;11;1/125;24.5;6080x4028;52.0;52;1;Full Frame;43.2;5.97;2.80577;Sony IMX128 Exmor;DCB2;1;USM ON,0.55,167.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BILINEAR,0.38800;640x1024;75
51600.RW2;Panasonic;DMC-GM1;2013;Compact;5.6;200;5.6;1/80;15.8;4592x3448;32.0;64;2;4/3" (17.3x13.0);21.6;3.75;7.11111;--;DCB2;1;USM ON,2.04,48.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,0.23870;640x512;93
51700.RW2;Panasonic;DMC-GM1;2013;Compact;5.6;3200;5.6;1/50;15.8;4592x3448;32.0;64;2;4/3" (17.3x13.0);21.6;3.75;7.11111;--;IGV;1;USM ON,0.95,331.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,0.43383;640x1024;96
51800.RW2;Panasonic;DMC-GM1;2013;Compact;5.6;200;5.6;1/500;15.8;4592x3448;32.0;64;2;4/3" (17.3x13.0);21.6;3.75;7.11111;--;AMaZE;0;USM ON,2.90,376.00;DENOISE ON,30.00,14.00;RESIZE ON_ALONE,LANCZOS,0.14815;512x640;80
51900.RW2;Panasonic;DMC-GM1;2013;Compact;5.6;500;5.6;1/400;15.8;4592x3448;30.0;60;2;4/3" (17.3x13.0);21.6;3.75;7.11111;--;AMaZE;1;USM ON,0.51,56.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,NEAREST,0.51099;720x1024;75
52000.RW2;Panasonic;DMC-GM1;2013;Compact;8;200;8;1/250;15.8;4592x3448;30.0;60;2;4/3" (17.3x13.0);21.6;3.75;7.11111;--;DCB2;1;USM ON,1.08,0.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;640x640;100
52100.RW2;Panasonic;DMC-GM1;2013;Compact;5.6;1600;5.6;1/125;15.8;4592x3448;32.0;64;2;4/3" (17.3x13.0);21.6;3.75;7.11111;--;AMaZE;1;USM ON,0.68,312.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,BICUBIC,0.18519;640x640;96
52200.RW2;Panasonic;DMC-GM1;2013;Compact;4.5;1000;4.5;1/3200;15.8;4592x3448;12.0;24;2;4/3" (17.3x13.0);21.6;3.75;7.11111;--;DCB2;1;USM ON,1.74,234.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BICUBIC,1.06114;720x640;100
52300.RW2;Panasonic;DMC-GM1;2013;Compact;5.6;200;5.6;1/80;15.8;4592x3448;32.0;64;2;4/3" (17.3x13.0);21.6;3.75;7.11111;--;AMaZE;0;USM OFF,0.00,0.00;DENOISE ON,47.00,11.00;RESIZE ON_WITH_CROP,LANCZOS,0.28733;1024x720;98
52400.RW2;Panasonic;DMC-GM1;2013;Compact;5.6;3200;5.6;1/30;15.8;4592x3448;32.0;64;2;4/3" (17.3x13.0);21.6;3.75;7.11111;--;IGV;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.29630;1024x512;100
52500.RW2;Panasonic;DMC-GM1;2013;Compact;5.6;200;5.6;1/160;15.8;4592x3448;32.0;64;2;4/3" (17.3x13.0);21.6;3.75;7.11111;--;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,0.49572;640x512;85
52600.RW2;Panasonic;DMC-GM1;2013;Compact;5.4;250;5.4;1/400;15.8;4592x3448;28.0;56;2;4/3" (17.3x13.0);21.6;3.75;7.11111;--;Fast;0;USM OFF,0.00,0.00;DENOISE ON,45.00,40.00;RESIZE CROP_ONLY,NONE,0.00000;1024x512;100
52700.RW2;Panasonic;DMC-GM1;2013;Compact;5.6;3200;5.6;1/50;15.8;4592x3448;32.0;64;2;4/3" (17.3x13.0);21.6;3.75;7.11111;--;DCB2;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.18519;640x512;100
52800.RW2;Panasonic;DMC-GM1;2013;Compact;6.3;200;6.3;1/200;15.8;4592x3448;32.0;64;2;4/3" (17.3x13.0);21.6;3.75;7.11111;--;DCB2;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,NEAREST,1.14084;640x512;75
52900.RW2;Panasonic;DMC-GM1;2013;Compact;5.6;250;5.6;1/125;15.8;4592x3448;32.0;64;2;4/3" (17.3x13.0);21.6;3.75;7.11111;--;DCB2;0;USM ON,1.36,263.00;DENOISE ON,49.00,44.00;RESIZE ON_ALONE,NEAREST,0.29630;1024x640;92
53000.RW2;Panasonic;DMC-GM1;2013;Compact;5;200;5;1/160;15.8;4592x3448;17.0;34;2;4/3" (17.3x13.0);21.6;3.75;7.11111;--;AMaZE;1;USM ON,1.76,358.00;DENOISE ON,35.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,0.68075;640x1024;100
53100.RW2;Panasonic;DMC-GM1;2013;Compact;9;200;9;1/1000;15.8;4592x3448;32.0;64;2;4/3" (17.3x13.0);21.6;3.75;7.11111;--;Fast;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;512x640;84
53200.RW2;Panasonic;DMC-FZ28;2008;Bridge;4;100;4;1/100;10;3648x2736;10.4;58.76;5.65;1/2.33";7.6;1.66;36.2897;--;IGV;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.26220;720x720;75
53300.RW2;Panasonic;DMC-FZ28;2008;Bridge;8;100;8;1/500;10;3648x2736;48.6;274.59;5.65;1/2.33";7.6;1.66;36.2897;--;DCB2;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.18645;512x512;80
53400.RW2;Panasonic;DMC-FZ28;2008;Bridge;3;800;3;1/30;10;3648x2736;7.8;44.07;5.65;1/2.33";7.6;1.66;36.2897;--;AMaZE;1;USM ON,0.54,87.00;DENOISE ON,16.00,48.00;RESIZE ON_WITH_CROP,LANCZOS,0.28703;720x512;100
53500.RW2;Panasonic;DMC-FZ28;2008;Bridge;4;100;4;1/125;10;3648x2736;18.0;101.7;5.65;1/2.33";7.6;1.66;36.2897;--;Fast;0;USM OFF,0.00,0.00;DENOISE ON,10.00,10.00;RESIZE ON_ALONE,BICUBIC,0.18645;512x640;80
53600.RW2;Panasonic;DMC-FZ28;2008;Bridge;4;100;4;1/250;10;3648x2736;12.4;70.06;5.65;1/2.33";7.6;1.66;36.2897;--;Fast;0;USM OFF,0.00,0.00;DENOISE ON,82.00,21.00;RESIZE ON_WITH_CROP,BICUBIC,0.82203;1024x512;98
53700.RW2;Panasonic;DMC-FZ28;2008;Bridge;3.7;400;3.7;1/25;10;3648x2736;60.5;341.825;5.65;1/2.33";7.6;1.66;36.2897;--;IGV;0;USM ON,0.77,145.00;DENOISE ON,46.00,41.00;RESIZE ON_ALONE,LANCZOS,0.23307;720x640;100
53800.RW2;Panasonic;DMC-FZ28;2008;Bridge;4;100;4;1/125;10;3648x2736;29.7;167.805;5.65;1/2.33";7.6;1.66;36.2897;--;AMaZE;1;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,NEAREST,1.11474;720x1024;98
53900.RW2;Panasonic;DMC-FZ28;2008;Bridge;5.6;100;5.6;1/500;10;3648x2736;44.0;248.6;5.65;1/2.33";7.6;1.66;36.2897;--;IGV;1;USM ON,1.76,211.00;DENOISE ON,41.00,46.00;RESIZE ON_WITH_CROP,NEAREST,1.01107;640x1024;80
54000.RW2;Panasonic;DMC-FZ28;2008;Bridge;5;100;5;1/200;10;3648x2736;31.2;176.28;5.65;1/2.33";7.6;1.66;36.2897;--;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.37291;1024x512;98
54100.RW2;Panasonic;DMC-FZ28;2008;Bridge;5.6;100;5.6;1/200;10;3648x2736;18.7;105.655;5.65;1/2.33";7.6;1.66;36.2897;--;Fast;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,1.11556;512x1024;100
54200.RW2;Panasonic;DMC-FZ28;2008;Bridge;4;100;4;1/125;10;3648x2736;44.0;248.6;5.65;1/2.33";7.6;1.66;36.2897;--;AMaZE;0;USM ON,2.04,140.00;DENOISE ON,1.00,5.00;RESIZE ON_WITH_CROP,LANCZOS,0.63593;512x640;98
54300.RW2;Panasonic;DMC-FZ28;2008;Bridge;5.6;100;5.6;1/250;10;3648x2736;19.4;109.61;5.65;1/2.33";7.6;1.66;36.2897;--;AMaZE;0;USM ON,1.88,217.00;DENOISE ON,8.00,22.00;RESIZE ON_WITH_CROP,LANCZOS,0.82955;1024x1024;85
54400.RW2;Panasonic;DMC-FZ28;2008;Bridge;4;100;4;1/160;10;3648x2736;7.1;40.115;5.65;1/2.33";7.6;1.66;36.2897;--;Fast;1;USM ON,2.74,230.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BILINEAR,0.81942;512x640;80
54500.RW2;Panasonic;DMC-FZ28;2008;Bridge;5;100;5;1/200;10;3648x2736;31.2;176.28;5.65;1/2.33";7.6;1.66;36.2897;--;DCB2;0;USM OFF,0.00,0.00;DENOISE ON,58.00,50.00;RESIZE CROP_ONLY,NONE,0.00000;512x720;100
54600.RW2;Panasonic;DMC-FZ28;2008;Bridge;5.6;100;5.6;1/250;10;3648x2736;8.0;45.2;5.65;1/2.33";7.6;1.66;36.2897;--;AMaZE;1;USM ON,0.88,238.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BILINEAR,0.47769;720x512;80
54700.RW2;Panasonic;DMC-FZ28;2008;Bridge;5.6;100;5.6;1/500;10;3648x2736;52.8;298.32;5.65;1/2.33";7.6;1.66;36.2897;--;DCB2;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BICUBIC,0.58092;640x720;100
54800.RW2;Panasonic;DMC-FZ28;2008;Bridge;6.3;100;6.3;1/500;10;3648x2736;23.0;129.95;5.65;1/2.33";7.6;1.66;36.2897;--;DCB2;0;USM ON,2.36,231.00;DENOISE ON,55.00,25.00;RESIZE ON_ALONE,BILINEAR,0.23307;512x640;100
54900.RW2;Panasonic;DMC-TZ60;2014;Compact;5.2;800;5.2;1/5;18;4896x3672;22.3;124.434;5.58;1/2.3";7.7;1.26;62.9882;--;DCB2;1;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,BICUBIC,0.14730;720x512;98
55000.RW2;Panasonic;DMC-TZ60;2014;Compact;6.3;400;6.3;1/50;18;4896x3672;121.5;677.97;5.58;1/2.3";7.7;1.26;62.9882;--;DCB2;0;USM OFF,0.00,0.00;DENOISE ON,86.00,59.00;RESIZE ON_WITH_CROP,NEAREST,0.88329;1024x640;75
55100.RW2;Panasonic;DMC-TZ60;2014;Compact;6.4;100;6.4;1/800;18;4896x3672;129.0;719.82;5.58;1/2.3";7.7;1.26;62.9882;--;AMaZE;1;USM ON,2.28,125.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;512x1024;90
55200.RW2;Panasonic;DMC-TZ60;2014;Compact;6.3;100;6.3;1/160;18;4896x3672;121.5;677.97;5.58;1/2.3";7.7;1.26;62.9882;--;Fast;1;USM ON,0.30,322.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BICUBIC,1.24058;1024x640;90
55300.RW2;Panasonic;DMC-TZ60;2014;Compact;4;100;4;1/80;18;4896x3672;6.3;35.154;5.58;1/2.3";7.7;1.26;62.9882;--;DCB2;1;USM ON,0.74,66.00;DENOISE ON,11.00,38.00;RESIZE ON_ALONE,LANCZOS,0.19651;720x640;100
55400.RW2;Panasonic;DMC-TZ60;2014;Compact;6.1;100;6.1;1/100;18;4896x3672;101.7;567.486;5.58;1/2.3";7.7;1.26;62.9882;--;IGV;1;USM ON,1.91,200.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.27948;1024x1024;80
55500.RW2;Panasonic;DMC-TZ60;2014;Compact;4.8;100;4.8;1/200;18;4896x3672;15.0;83.7;5.58;1/2.3";7.7;1.26;62.9882;--;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BILINEAR,0.56197;512x1024;97
55600.RW2;Panasonic;DMC-TZ60;2014;Compact;4.9;400;4.9;1/8;18;4896x3672;16.1;89.838;5.58;1/2.3";7.7;1.26;62.9882;--;AMaZE;1;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;1024x512;85
55700.RW2;Panasonic;DMC-TZ60;2014;Compact;6.4;1000;6.4;1/25;18;4896x3672;129.0;719.82;5.58;1/2.3";7.7;1.26;62.9882;--;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.27948;1024x720;90
55800.RW2;Panasonic;DMC-TZ60;2014;Compact;5.1;100;5.1;1/200;18;4896x3672;19.0;106.02;5.58;1/2.3";7.7;1.26;62.9882;--;DCB2;1;USM ON,0.72,212.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BILINEAR,0.61951;512x1024;76
55900.RW2;Panasonic;DMC-TZ60;2014;Compact;4;160;4;1/60;18;4896x3672;4.3;23.994;5.58;1/2.3";7.7;1.26;62.9882;--;DCB2;0;USM OFF,0.00,0.00;DENOISE ON,58.00,19.00;RESIZE ON_ALONE,LANCZOS,0.20949;512x1024;96
56000.RW2;Panasonic;DMC-TZ60;2014;Compact;5.6;1600;5.6;1/40;18;4896x3672;33.2;185.256;5.58;1/2.3";7.7;1.26;62.9882;--;AMaZE;1;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BICUBIC,1.11045;1024x720;93
56100.RW2;Panasonic;DMC-TZ60;2014;Compact;6;1600;6;1/4;18;4896x3672;66.8;372.744;5.58;1/2.3";7.7;1.26;62.9882;--;DCB2;0;USM ON,0.56,164.00;DENOISE ON,10.00,20.00;RESIZE ON_WITH_CROP,LANCZOS,0.57045;512x640;75
56200.NEF;Nikon;D5200;--;Internet License Free (WeSaturate);4.5;200;4.5;1/50;24.3;6036x4020;30.0;45;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;DCB2;1;USM ON,1.56,103.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,BICUBIC,0.25523;1024x512;75
56300.cr2;Canon;EOS 6D;--;Internet License Free (WeSaturate);2.8;2000;2.8;1/50;20;5472x3648;40.0;--;--;--;--;--;--;--;AMaZE;0;USM OFF,0.00,0.00;DENOISE ON,12.00,2.00;RESIZE ON_ALONE,LANCZOS,0.18659;512x1024;90
56400.cr2;Canon;EOS 60D;--;Internet License Free (WeSaturate);22;100;22;30;17.9;5184x3456;17.0;25.5;1.5;APS-C;26.82;4.3;5.40833;--;AMaZE;1;USM ON,0.33,290.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.19715;640x1024;85
56500.cr2;Canon;EOS 750D;--;Internet License Free (WeSaturate);5;100;5;1/160;24;6000x4000;40.0;--;--;--;--;--;--;--;DCB2;1;USM ON,1.35,157.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.17021;512x1024;89
56600.cr2;Canon;EOS 60D;--;Internet License Free (WeSaturate);5.6;800;5.6;1/200;17.9;5184x3456;50.0;75;1.5;APS-C;26.82;4.3;5.40833;--;AMaZE;1;USM ON,0.34,156.00;DENOISE ON,12.00,35.00;RESIZE ON_ALONE,LANCZOS,0.29621;1024x640;85
56700.nef;Nikon;D5500;--;Internet License Free (WeSaturate);1.8;100;1.8;1/750;24.2;6016x4016;50.0;75;1.5;--;--;--;--;--;IGV;1;USM ON,0.89,256.00;DENOISE ON,42.00,2.00;RESIZE ON_WITH_CROP,BILINEAR,0.86123;720x512;80
56800.cr2;Canon;EOS 750D;--;Internet License Free (WeSaturate);5.6;100;5.6;1/250;24;6000x4000;121.0;--;--;--;--;--;--;--;DCB2;1;USM ON,1.73,86.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BICUBIC,1.07896;720x1024;80
56900.cr2;Canon;EOS 7D;--;Internet License Free (WeSaturate);5;100;5;1/80;17.9;5184x3456;18.0;--;--;--;--;--;--;--;Fast;0;USM ON,1.50,366.00;DENOISE ON,37.00,9.00;RESIZE ON_WITH_CROP,BICUBIC,0.38224;640x640;90
57000.nef;Nikon;D3200;--;Internet License Free (WeSaturate);3.5;200;3.5;1/1000;24.4;6080x4012;18.0;27;1.5;--;--;--;--;--;DCB2;0;USM OFF,0.00,0.00;DENOISE ON,48.00,2.00;RESIZE ON_WITH_CROP,NEAREST,0.48810;720x1024;90
57100.cr2;Canon;EOS REBEL SL1;--;Internet License Free (WeSaturate);2.5;100;2.5;1/640;17.9;5184x3456;50.0;--;--;--;--;--;--;--;AMaZE;1;USM ON,0.59,199.00;DENOISE ON,17.00,38.00;RESIZE CROP_ONLY,NONE,0.00000;720x720;100
57200.nef;Nikon;D3400;--;Internet License Free (WeSaturate);1.8;100;1.8;1/80;24.2;6016x4016;50.0;75;1.5;--;--;--;--;--;DCB2;1;USM ON,1.91,207.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.17964;1024x720;94
57300.NEF;Nikon;D80;--;Internet License Free (WeSaturate);11;160;11;1/125;10.2;3904x2616;85.0;127;1.49412;--;--;--;--;--;DCB2;0;USM OFF,0.00,0.00;DENOISE ON,83.00,28.00;RESIZE CROP_ONLY,NONE,0.00000;720x1024;93
57400.RW2;Panasonic;DMC-TZ80;--;Internet License Free (WeSaturate);--;1600;--;--;18;4896x3672;--;--;--;--;--;--;--;--;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;640x1024;100
57500.dng;Nikon;D80;--;Internet License Free (WeSaturate);6;100;6;1/320;10.2;3900x2611;116.0;174;1.5;--;--;--;--;--;Fast;0;USM OFF,0.00,0.00;DENOISE ON,42.00,3.00;RESIZE CROP_ONLY,NONE,0.00000;512x640;93
57600.dng;Nikon;D80;--;Internet License Free (WeSaturate);5.6;100;5.6;1/320;10;3872x2592;62.0;94;1.51613;--;--;--;--;--;IGV;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.27864;720x1024;75
57700.dng;Canon;EOS 6D;--;Internet License Free (WeSaturate);4;400;4;1/60;20.6;5568x3708;70.0;--;--;--;--;--;--;--;Fast;1;USM ON,1.32,204.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,0.85997;512x640;99
57800.cr2;Canon;EOS 6D;--;Internet License Free (WeSaturate);1.8;125;1.8;1/2000;20;5472x3648;85.0;--;--;--;--;--;--;--;AMaZE;0;USM OFF,0.00,0.00;DENOISE ON,28.00,53.00;RESIZE ON_WITH_CROP,LANCZOS,1.02864;1024x640;100
57900.3FR;Hasselblad;Flash Sync;--;Internet License Free (WeSaturate);--;50;--;--;22.3;4096x5456;--;--;--;--;--;--;--;--;DCB2;0;USM OFF,0.00,0.00;DENOISE ON,46.00,10.00;RESIZE ON_WITH_CROP,LANCZOS,0.33646;720x640;94
58000.cr2;Canon;EOS 80D;--;Internet License Free (WeSaturate);2.2;100;2.2;1/8;24;6000x4000;18.0;--;--;--;--;--;--;--;DCB2;1;USM ON,0.71,257.00;DENOISE OFF,0.00,0.00;RESIZE CROP_ONLY,NONE,0.00000;720x512;98
58100.cr2;Canon;EOS 70D;--;Internet License Free (WeSaturate);14;250;14;1/500;20;5472x3648;56.0;--;--;--;--;--;--;--;AMaZE;1;USM ON,0.45,153.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BICUBIC,0.29369;1024x1024;98
58200.cr2;Canon;EOS 1300D;--;Internet License Free (WeSaturate);5.6;200;5.6;1/800;17.9;5184x3456;55.0;--;--;--;--;--;--;--;Fast;1;USM ON,0.52,191.00;DENOISE ON,86.00,48.00;RESIZE ON_WITH_CROP,NEAREST,0.38019;1024x512;99
58300.cr2;Canon;EOS 5D Mark II;--;Internet License Free (WeSaturate);1.4;100;1.4;1/125;21;5616x3744;50.0;--;--;--;--;--;--;--;AMaZE;1;USM ON,1.89,248.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,1.24908;512x640;100
58400.cr2;Canon;EOS 750D;--;Internet License Free (WeSaturate);2.8;100;2.8;1/400;24;6000x4000;50.0;--;--;--;--;--;--;--;AMaZE;1;USM ON,1.41,260.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BICUBIC,0.67235;512x512;90
58500.cr2;Canon;EOS 5D Mark II;--;Internet License Free (WeSaturate);4;250;4;1/1000;21;5616x3744;200.0;--;--;--;--;--;--;--;Fast;1;USM ON,0.47,119.00;DENOISE ON,19.00,9.00;RESIZE CROP_ONLY,NONE,0.00000;1024x512;90
58600.NEF;Nikon;D5200;--;Internet License Free (WeSaturate);9;100;9;1/30;24.3;6036x4020;45.0;67.5;1.5;APS-C;28.21;3.9;6.57462;Toshiba TOS-5105;Fast;1;USM ON,1.00,82.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,0.59478;720x720;98
58700.orf;Olympus;XZ-2;--;Internet License Free (WeSaturate);--;--;--;--;11.9;3984x2986;--;--;--;--;--;--;--;--;DCB2;1;USM ON,0.59,394.00;DENOISE ON,25.00,22.00;RESIZE ON_WITH_CROP,LANCZOS,0.67804;720x512;80
58800.cr2;Canon;EOS 1000D;--;Internet License Free (WeSaturate);2;100;2;1/80;10.1;3888x2592;50.0;--;--;--;--;--;--;--;IGV;1;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BICUBIC,0.90253;1024x1024;97
58900.nef;Nikon;D5300;--;Internet License Free (WeSaturate);0;125;--;1/4000;24.2;6016x4016;--;--;--;--;--;--;--;--;AMaZE;0;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_ALONE,LANCZOS,0.25549;640x1024;90
59000.cr2;Canon;EOS REBEL T3i;--;Internet License Free (WeSaturate);36;100;36;114;17.9;5184x3456;53.0;--;--;--;--;--;--;--;AMaZE;1;USM ON,0.55,230.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,LANCZOS,0.36334;720x1024;85
59100.cr2;Canon;EOS 6D;--;Internet License Free (WeSaturate);2;400;2;1/320;11.2;4104x2736;50.0;--;--;--;--;--;--;--;IGV;0;USM OFF,0.00,0.00;DENOISE ON,94.00,27.00;RESIZE ON_WITH_CROP,LANCZOS,0.25889;640x640;75
59200.RW2;Panasonic;DMC-GM1;--;Internet License Free (WeSaturate);6.3;200;6.3;1/400;15.8;4592x3448;12.0;24;2;4/3" (17.3x13.0);21.6;3.75;7.11111;--;DCB2;1;USM OFF,0.00,0.00;DENOISE OFF,0.00,0.00;RESIZE ON_WITH_CROP,BICUBIC,0.87998;1024x720;80
59300.RW2;Panasonic;DMC-LX15;--;Internet License Free (WeSaturate);--;125;--;--;20;5472x3648;--;--;--;--;--;--;--;--;AMaZE;0;USM ON,1.40,234.00;DENOISE ON,11.00,27.00;RESIZE ON_ALONE,BICUBIC,0.17544;640x512;70
